Rk,Player,WAR,IP,Year,Age,Tm,Lg,G,GS,CG,SHO,GF,W,L,W-L%,SV,H,R,ER,BB,SO,ERA,FIP,K%,BB%,ERA+,BAbip,HR,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,BA,OBP,SLG,OPS,OPS+,Pit,Str
424,Eric King\kinger01,-0.2,79.1,1992,28,DET,AL,17,14,0,0,2,4,6,0.4,1,90,47,46,28,45,5.22,4.71,12.9%,8.1%,76,0.299,12,348,316,12,2,1,1,1,2,5,8,3,0,0,3,0.285,0.343,0.449,0.792,121,,
425,Jeff Robinson\robinje02,-0.2,82,1992,30,TOT,ML,24,11,0,0,2,7,5,0.583,0,83,48,47,36,32,5.16,4.62,9.0%,10.1%,72,0.271,8,355,313,15,1,1,1,1,4,7,7,5,0,1,6,0.265,0.339,0.396,0.735,111,,
426,Allan Anderson\anderal02,-0.2,134.1,1991,27,MIN,AL,29,22,2,0,4,5,11,0.313,0,148,82,74,42,51,4.96,5.47,8.7%,7.2%,86,0.271,24,584,527,26,2,4,5,4,6,9,14,6,1,0,3,0.281,0.336,0.474,0.811,117,,
427,Steve Chitren\chitrst01,-0.2,60.1,1991,24,OAK,AL,56,0,0,0,20,1,4,0.2,4,59,31,29,32,47,4.33,4.81,17.3%,11.8%,89,0.29,8,271,229,10,3,4,4,4,2,5,5,0,0,1,2,0.258,0.356,0.432,0.788,122,,
428,Brian Holton\holtobr01,-0.2,58,1990,30,BAL,AL,33,0,0,0,13,2,3,0.4,0,68,31,29,21,27,4.5,4.53,10.5%,8.2%,85,0.303,7,257,233,13,0,6,0,1,2,5,7,1,0,2,2,0.292,0.348,0.438,0.785,122,,
429,Clint Zavaras\zavarcl01,-0.2,52,1989,22,SEA,AL,10,10,0,0,0,1,6,0.143,0,49,33,30,30,31,5.19,4.42,13.4%,13.0%,79,0.281,4,231,194,16,3,1,2,4,1,5,8,1,0,0,1,0.253,0.357,0.428,0.785,116,,
430,Charlie Lea\leach01,-0.2,130,1988,31,MIN,AL,24,23,0,0,0,7,7,0.5,0,156,79,70,50,72,4.85,4.83,12.3%,8.6%,84,0.317,19,585,518,32,4,2,5,6,5,12,20,2,1,4,6,0.301,0.365,0.488,0.853,134,,
431,Joe Johnson\johnsjo05,-0.2,66.2,1987,25,TOR,AL,14,14,0,0,0,3,5,0.375,0,77,44,38,18,27,5.13,4.91,9.3%,6.2%,88,0.291,10,289,266,19,2,0,2,2,1,4,6,3,0,0,3,0.289,0.338,0.489,0.827,114,,
432,Bill Mooneyham\moonebi01,-0.2,99.2,1986,25,OAK,AL,45,6,0,0,18,4,5,0.444,2,103,53,50,67,75,4.52,3.89,16.5%,14.7%,86,0.326,4,456,381,17,1,4,3,3,2,13,9,3,0,0,2,0.27,0.382,0.352,0.734,109,,
433,John Martin\martijo05,-0.2,79.2,1983,27,TOT,ML,41,5,0,0,13,3,1,0.75,1,75,42,37,30,40,4.18,4.26,11.8%,8.8%,89,0.263,8,340,299,13,6,5,2,5,4,6,6,4,0,0,3,0.251,0.319,0.415,0.734,106,,
434,Jon Matlack\matlajo01,-0.2,73.1,1983,33,TEX,AL,25,9,2,0,7,2,4,0.333,0,90,43,38,27,38,4.66,4.19,11.5%,8.2%,86,0.328,7,330,293,13,6,1,3,2,5,8,4,0,1,0,4,0.307,0.366,0.464,0.83,130,,
435,Dwight Bernard\bernadw01,-0.2,79,1982,30,MIL,AL,47,0,0,0,19,3,1,0.75,6,78,39,33,27,45,3.76,3.3,13.4%,8.1%,102,0.292,4,335,297,12,3,0,1,5,5,6,6,5,0,0,1,0.263,0.321,0.364,0.685,92,,
436,Tom House\houseto01,-0.2,116,1978,31,SEA,AL,34,9,3,0,11,5,4,0.556,0,130,70,60,35,29,4.66,4.24,5.7%,6.9%,82,0.284,10,506,450,28,4,2,5,5,11,7,6,8,1,1,2,0.289,0.339,0.436,0.775,117,,
437,Lindy McDaniel\mcdanli01,-0.2,78,1975,39,KCR,AL,40,0,0,0,21,5,1,0.833,1,81,40,36,24,40,4.15,2.98,12.0%,7.2%,94,0.307,3,333,293,12,5,5,0,8,4,9,9,3,0,0,7,0.276,0.327,0.382,0.709,96,,
438,Bill Slayback\slaybbi01,-0.2,54.2,1974,26,DET,AL,16,4,0,0,9,1,3,0.25,0,57,34,29,26,23,4.77,3.57,9.4%,10.6%,80,0.292,1,246,209,9,2,2,3,1,7,4,8,3,0,0,3,0.273,0.351,0.349,0.7,101,,
439,Luke Walker\walkelu01,-0.2,92,1974,30,DET,AL,28,9,0,0,9,5,5,0.5,0,100,56,51,54,52,4.99,4.55,12.4%,12.9%,76,0.303,9,420,360,13,3,1,2,3,1,13,11,5,0,0,6,0.278,0.374,0.406,0.78,122,,
440,Bob Priddy\priddbo01,-0.2,64,1971,31,ATL,NL,40,0,0,0,25,4,9,0.308,4,71,36,30,44,36,4.22,5.06,12.0%,14.7%,89,0.309,8,299,246,14,0,5,1,6,2,6,7,3,0,0,8,0.289,0.396,0.443,0.839,137,,
441,Ron Willis\williro01,-0.2,56,1970,26,SDP,NL,42,0,0,0,20,2,2,0.5,4,53,33,25,28,20,4.02,4.57,7.9%,11.0%,100,0.253,4,254,215,7,2,5,4,4,3,9,0,0,0,0,1,0.247,0.34,0.353,0.693,96,,
442,John Boozer\boozejo01,-0.2,82,1969,30,PHI,NL,46,2,0,0,19,1,2,0.333,6,91,46,39,36,47,4.28,4.58,13.0%,9.9%,84,0.299,12,362,321,16,4,5,0,3,2,10,1,2,0,0,6,0.283,0.354,0.47,0.824,139,,
443,Don Drysdale\drysddo01,-0.2,62.2,1969,32,LAD,NL,12,12,1,1,0,5,4,0.556,0,71,34,31,13,24,4.45,4.33,9.0%,4.9%,75,0.288,9,267,244,6,1,0,2,4,4,6,3,1,1,0,1,0.291,0.327,0.434,0.761,126,,
444,Dave Wickersham\wickeda01,-0.2,50,1969,33,KCR,AL,34,0,0,0,14,2,3,0.4,5,58,27,22,14,27,3.96,3.95,12.4%,6.5%,93,0.315,6,217,197,9,2,2,2,3,1,1,4,1,3,1,5,0.294,0.346,0.452,0.798,129,,
445,Al Worthington\worthal01,-0.2,61,1969,40,MIN,AL,46,0,0,0,19,4,1,0.8,3,65,31,31,20,51,4.57,3.31,19.8%,7.8%,81,0.328,7,257,234,5,1,2,0,2,1,4,2,1,0,0,1,0.278,0.333,0.397,0.731,107,,
446,Dustin McGowan\mcgowdu01,-0.3,77.2,2017,35,MIA,NL,63,0,0,0,13,8,2,0.8,0,77,42,41,27,64,4.75,4.81,19.4%,8.2%,84,0.291,13,330,294,16,1,5,2,4,3,8,3,1,0,0,5,0.262,0.325,0.456,0.781,116,1174,719
447,Pat Dean\deanpa02,-0.3,67.1,2016,27,MIN,AL,19,9,0,0,4,1,6,0.143,0,88,47,47,23,50,6.28,5.2,16.7%,7.7%,67,0.352,13,300,274,18,2,1,0,1,2,11,1,1,1,0,1,0.321,0.371,0.544,0.915,144,1158,730
448,Justin Masterson\masteju01,-0.3,59.1,2015,30,BOS,AL,18,9,0,0,4,4,2,0.667,0,68,38,37,27,49,5.61,4.89,18.0%,9.9%,77,0.339,7,273,235,19,3,0,10,0,1,5,2,5,0,1,7,0.289,0.385,0.485,0.87,132,1010,603
449,Ryan Mattheus\matthry01,-0.3,56,2015,31,TOT,ML,58,0,0,0,15,2,4,0.333,0,67,31,25,18,37,4.02,3.58,14.6%,7.1%,100,0.339,3,253,226,14,0,2,2,4,3,6,10,0,0,1,6,0.296,0.349,0.398,0.748,109,940,594
450,Alex Sanabia\sanabal01,-0.3,55.1,2013,24,MIA,NL,10,10,0,0,0,3,7,0.3,0,69,33,30,25,31,4.88,5.85,12.4%,10.0%,79,0.33,10,251,218,19,0,3,4,2,2,12,3,0,1,0,1,0.317,0.394,0.541,0.935,161,907,566
451,Dontrelle Willis\willido03,-0.3,75.2,2011,29,CIN,NL,13,13,0,0,0,1,6,0.143,0,78,42,42,37,57,5,4.1,17.1%,11.1%,79,0.316,6,334,288,12,2,2,2,4,3,6,0,4,3,0,8,0.271,0.355,0.389,0.743,106,1235,773
452,Chan Ho Park\parkch01,-0.3,63.2,2010,37,TOT,ML,53,0,0,0,26,4,3,0.571,0,65,39,33,19,52,4.66,4.32,18.7%,6.8%,91,0.29,9,278,253,12,1,1,3,2,1,3,2,0,0,0,7,0.257,0.315,0.419,0.734,98,1084,677
453,Tomo Ohka\ohkato01,-0.3,71,2009,33,CLE,AL,18,6,0,0,5,1,5,0.167,0,77,47,47,19,31,5.96,6.49,10.1%,6.2%,72,0.255,18,306,277,15,1,1,4,3,3,5,3,0,0,0,3,0.278,0.33,0.534,0.864,127,1072,705
454,Rob Bell\bellro01,-0.3,53,2007,30,BAL,AL,30,0,0,0,8,4,3,0.571,0,73,37,35,24,28,5.94,5.26,11.2%,9.6%,78,0.346,7,251,223,16,1,5,0,1,3,4,9,1,0,0,2,0.327,0.388,0.502,0.89,132,898,539
455,Aaron Sele\seleaa01,-0.3,53.2,2007,37,NYM,NL,34,0,0,0,10,3,2,0.6,0,78,34,32,21,29,5.37,4.66,11.6%,8.4%,81,0.386,5,250,218,23,3,2,2,4,5,10,0,0,0,0,0,0.358,0.411,0.56,0.97,156,923,571
456,Matt Clement\clemema01,-0.3,65.1,2006,31,BOS,AL,12,12,0,0,0,5,5,0.5,0,77,50,48,38,43,6.61,5.44,13.9%,12.3%,72,0.322,8,310,265,15,0,0,6,1,0,6,1,1,0,0,3,0.291,0.392,0.438,0.829,111,1156,679
457,Rolando Arrojo\arrojro01,-0.3,81.1,2002,36,BOS,AL,29,8,0,0,4,4,3,0.571,1,83,47,45,27,51,4.98,4.04,14.7%,7.8%,92,0.3,7,348,308,14,3,1,6,4,3,10,2,2,0,0,2,0.269,0.337,0.403,0.74,93,1240,790
458,Gil Heredia\heredgi01,-0.3,109.2,2001,35,OAK,AL,24,18,0,0,2,7,8,0.467,0,144,75,68,29,48,5.58,6.22,9.7%,5.9%,78,0.305,27,493,455,23,2,3,2,3,4,9,6,3,1,0,1,0.316,0.357,0.554,0.911,138,1586,1028
459,Chris Fussell\fussech01,-0.3,70,2000,24,KCR,AL,20,9,0,0,2,5,3,0.625,0,76,52,49,44,46,6.3,7.13,14.4%,13.8%,81,0.28,18,320,266,7,1,2,2,3,5,8,4,2,0,0,3,0.286,0.385,0.523,0.907,124,1210,703
460,Carlos Perez\perezca01,-0.3,144,2000,29,LAD,NL,30,22,0,0,1,5,8,0.385,0,192,95,89,33,64,5.56,5.36,10.0%,5.2%,78,0.331,25,641,592,36,1,1,8,6,2,12,11,9,9,1,3,0.324,0.367,0.515,0.882,132,2255,1483
461,Heathcliff Slocumb\slocuhe01,-0.3,68.2,2000,34,TOT,NL,65,0,0,0,17,2,4,0.333,1,69,43,38,37,46,4.98,5.25,14.9%,12.0%,93,0.286,9,309,260,14,1,4,3,4,5,4,3,2,1,2,1,0.265,0.357,0.431,0.788,104,1109,683
462,Dan Perkins\perkida01,-0.3,86.2,1999,24,MIN,AL,29,12,0,0,7,1,7,0.125,0,117,69,63,43,44,6.54,5.88,10.7%,10.4%,78,0.338,14,413,359,31,3,0,5,2,4,10,7,3,1,2,6,0.326,0.401,0.546,0.947,136,,
463,Bill Risley\rislebi01,-0.3,54.2,1998,31,TOR,AL,44,0,0,0,18,3,4,0.429,0,52,37,32,34,42,5.27,5.35,17.1%,13.9%,88,0.29,7,245,201,11,2,4,4,3,3,5,10,3,0,1,3,0.259,0.372,0.438,0.81,110,,
464,Julio Valera\valerju01,-0.3,61.1,1996,27,KCR,AL,31,2,0,0,7,3,2,0.6,1,75,44,44,27,31,6.46,5.06,11.1%,9.7%,77,0.324,7,279,244,16,0,3,2,2,4,10,3,1,0,1,1,0.307,0.375,0.459,0.834,110,,
465,Jose DeLeon\deleojo01,-0.3,76,1995,34,TOT,ML,45,0,0,0,5,5,4,0.556,0,67,48,46,35,65,5.45,5.1,19.5%,10.5%,83,0.259,12,333,282,11,2,2,7,2,7,1,6,3,0,1,2,0.238,0.329,0.418,0.748,97,,
466,Tim Crews\crewsti01,-0.3,78,1992,31,LAD,NL,49,2,0,0,13,0,3,0,0,95,46,45,20,43,5.19,3.53,12.7%,5.9%,67,0.34,6,339,306,10,3,9,2,6,5,3,12,6,0,0,3,0.31,0.351,0.422,0.773,125,,
467,Don Robinson\robindo01,-0.3,60,1992,35,TOT,ML,11,11,0,0,0,2,4,0.333,0,68,36,34,7,26,5.1,3.83,10.3%,2.8%,72,0.295,7,252,234,13,1,0,1,4,6,5,11,0,0,0,1,0.291,0.306,0.444,0.751,114,,
468,Don August\augusdo01,-0.3,138.1,1991,27,MIL,AL,28,23,1,1,3,9,8,0.529,0,166,87,84,47,62,5.47,4.74,10.1%,7.7%,74,0.312,18,613,551,22,3,2,3,9,3,16,18,4,1,0,5,0.301,0.358,0.45,0.808,123,,
469,John Cerutti\cerutjo01,-0.3,88.2,1991,31,DET,AL,38,8,1,0,10,3,6,0.333,2,94,49,45,37,29,4.57,4.84,7.5%,9.5%,92,0.279,9,389,340,11,4,9,2,7,3,7,5,2,0,1,4,0.276,0.348,0.412,0.76,107,,
470,Paul McClellan\mcclepa01,-0.3,71,1991,25,SFG,NL,13,12,1,0,1,3,6,0.333,0,68,41,36,25,44,4.56,4.91,14.7%,8.3%,79,0.26,12,300,270,12,1,1,1,3,1,6,12,5,0,0,5,0.252,0.316,0.437,0.754,120,,
471,Ken Howell\howelke01,-0.3,106.2,1990,29,PHI,NL,18,18,2,0,0,8,7,0.533,0,106,60,55,49,70,4.64,4.42,15.0%,10.5%,82,0.287,12,467,408,26,2,6,3,6,1,6,11,4,0,0,8,0.26,0.343,0.422,0.764,116,,
472,Rick Rhoden\rhoderi01,-0.3,96.2,1989,36,HOU,NL,20,17,0,0,2,2,6,0.25,0,108,49,46,41,41,4.28,4.22,9.5%,9.5%,80,0.307,7,432,374,22,2,8,3,11,3,5,18,3,0,2,1,0.289,0.361,0.414,0.775,129,,
473,Joaquin Andujar\andujjo01,-0.3,78.2,1988,35,HOU,NL,23,10,0,0,4,2,5,0.286,0,94,43,35,21,35,4,4.36,10.0%,6.0%,83,0.307,9,351,317,15,4,5,5,4,4,4,14,1,2,3,0,0.297,0.346,0.454,0.8,140,,
474,Odell Jones\jonesod01,-0.3,80.2,1988,35,MIL,AL,28,2,0,0,8,5,0,1,1,75,47,39,29,48,4.35,3.98,14.2%,8.6%,92,0.269,8,339,299,13,1,6,1,4,6,7,8,2,0,3,7,0.251,0.313,0.381,0.695,92,,
475,Rick Camp\campri01,-0.3,127.2,1985,32,ATL,NL,66,2,0,0,23,4,6,0.4,3,130,72,56,61,49,3.95,4.28,8.6%,10.7%,97,0.277,8,569,494,23,0,11,5,5,3,24,8,3,0,0,4,0.263,0.348,0.358,0.706,100,,
476,Mike Jones\jonesmi02,-0.3,64,1985,25,KCR,AL,33,1,0,0,16,3,3,0.5,0,62,40,34,39,32,4.78,4.73,11.0%,13.5%,86,0.268,6,290,241,13,3,4,0,4,6,2,2,2,1,0,1,0.257,0.353,0.411,0.764,109,,
477,Eric Rasmussen\rasmuer01,-0.3,60.1,1983,31,TOT,ML,17,9,2,1,6,3,6,0.333,1,77,39,38,26,24,5.67,4.33,8.7%,9.4%,72,0.329,5,276,247,11,5,2,0,2,1,6,3,2,0,0,2,0.312,0.376,0.457,0.833,129,,
478,Mark Bomback\bombama01,-0.3,59.2,1982,29,TOR,AL,16,8,0,0,3,1,5,0.167,0,87,44,40,25,22,6.03,5.57,7.7%,8.7%,75,0.344,10,287,254,14,3,0,3,3,2,9,3,0,0,0,3,0.343,0.405,0.539,0.944,147,,
479,Ken Clay\clayke01,-0.3,101,1981,27,SEA,AL,22,14,0,0,2,2,7,0.222,0,116,62,52,42,32,4.63,4.59,7.2%,9.4%,84,0.299,10,445,394,30,4,3,3,2,3,14,11,4,1,1,5,0.294,0.364,0.467,0.831,134,,
480,Dave Lemanczyk\lemanda01,-0.3,110,1980,29,TOT,AL,31,10,0,0,10,4,9,0.308,0,138,69,58,42,29,4.75,4.84,5.8%,8.4%,87,0.308,12,498,446,28,2,2,2,4,4,10,15,3,0,3,3,0.309,0.368,0.462,0.83,126,,
481,Dave Freisleben\freisda01,-0.3,91,1979,27,TOR,AL,42,2,0,0,26,2,3,0.4,3,101,57,50,53,35,4.95,4.49,8.6%,13.0%,88,0.313,5,407,344,22,3,3,2,5,3,17,4,5,0,1,6,0.294,0.388,0.419,0.807,117,,
482,Nelson Briles\brilene01,-0.3,54.1,1978,34,BAL,AL,16,8,1,0,4,4,4,0.5,0,58,31,28,21,30,4.64,4.19,12.7%,8.9%,76,0.295,6,236,208,8,4,2,2,1,4,3,4,4,0,0,2,0.279,0.345,0.442,0.787,126,,
483,Wilbur Wood\woodwi01,-0.3,168,1978,36,CHW,AL,28,27,4,0,1,10,10,0.5,0,187,103,97,74,69,5.2,4.92,9.2%,9.8%,74,0.288,23,753,655,21,3,1,3,14,7,10,14,9,8,0,9,0.285,0.357,0.432,0.789,119,,
484,Bob Gibson\gibsobo01,-0.3,109,1975,39,STL,NL,22,14,1,0,4,3,10,0.231,2,120,66,61,62,60,5.04,4.5,12.0%,12.4%,75,0.313,10,499,418,18,3,6,4,12,3,8,10,3,0,0,6,0.287,0.382,0.416,0.798,123,,
485,Bill Gogolewski\gogolbi01,-0.3,55,1975,27,CHW,AL,19,0,0,0,9,0,0,,2,61,35,32,28,37,5.24,4.01,15.1%,11.4%,75,0.333,5,245,209,13,2,3,1,6,1,6,4,6,0,0,0,0.292,0.377,0.445,0.822,128,,
486,Clyde Wright\wrighcl01,-0.3,93.1,1975,34,TEX,AL,25,14,1,0,5,4,6,0.4,0,105,56,46,47,32,4.44,4.42,7.6%,11.1%,85,0.301,7,423,357,24,6,3,1,10,8,9,5,5,0,1,3,0.294,0.37,0.454,0.824,131,,
487,Ed Acosta\acosted01,-0.3,89,1972,28,SDP,NL,46,2,0,0,20,3,6,0.333,0,105,49,44,30,53,4.45,3.34,13.5%,7.6%,74,0.334,7,394,348,10,2,7,3,8,5,9,3,4,0,1,5,0.302,0.358,0.402,0.76,130,,
488,Jim Hardin\hardiji01,-0.3,79.2,1972,28,ATL,NL,26,9,1,0,4,5,2,0.714,2,93,47,39,24,25,4.41,4.55,7.0%,6.7%,86,0.282,11,356,324,15,1,4,2,3,3,6,2,2,0,0,4,0.287,0.337,0.441,0.778,106,,
489,Joe Moeller\moelljo01,-0.3,66.1,1971,28,LAD,NL,28,1,0,0,9,2,4,0.333,1,72,32,28,12,32,3.8,3.01,11.4%,4.3%,86,0.298,5,280,258,16,2,2,0,6,4,3,8,2,2,0,1,0.279,0.307,0.415,0.721,114,,
490,Matt Cain\cainma01,-0.4,124.1,2017,32,SFG,NL,27,23,0,0,1,3,11,0.214,0,157,85,75,49,75,5.43,5.06,13.2%,8.6%,79,0.331,18,568,507,25,3,6,2,3,6,13,15,4,1,0,3,0.31,0.369,0.477,0.846,127,2084,1304
491,Joel De La Cruz\delacjo01,-0.4,62.2,2016,27,ATL,NL,22,9,0,0,2,0,7,0,0,65,40,34,22,37,4.88,5.19,13.4%,8.0%,85,0.272,10,276,247,18,1,0,2,3,2,3,1,1,1,0,0,0.263,0.326,0.466,0.792,115,1008,635
492,Tyrell Jenkins\jenkity01,-0.4,52,2016,23,ATL,NL,14,8,0,0,2,2,4,0.333,0,55,35,34,33,26,5.88,6.86,11.0%,13.9%,71,0.27,11,237,197,11,1,1,1,3,3,6,3,1,1,0,1,0.279,0.38,0.513,0.893,143,897,503
493,Erik Bedard\bedarer01,-0.4,75.2,2014,35,TBR,AL,17,15,0,0,1,4,6,0.4,0,84,46,40,29,64,4.76,4.39,18.7%,8.5%,78,0.314,10,342,306,21,0,0,2,1,4,5,1,0,0,0,3,0.275,0.337,0.441,0.778,122,1397,883
494,Aaron Crow\crowaa01,-0.4,59,2014,27,KCR,AL,67,0,0,0,20,6,1,0.857,3,52,32,27,24,34,4.12,5.4,13.9%,9.8%,96,0.241,10,244,217,7,2,1,0,2,1,7,4,1,1,0,2,0.24,0.314,0.429,0.743,105,934,573
495,Jeremy Bonderman\bondeje01,-0.4,55,2013,30,TOT,AL,18,7,0,0,4,2,4,0.333,0,58,36,33,27,32,5.4,5.12,13.0%,11.0%,72,0.288,7,246,214,19,1,3,2,1,2,6,0,2,0,0,3,0.271,0.355,0.467,0.822,130,904,537
496,Tommy Hanson\hansoto01,-0.4,73,2013,26,LAA,AL,15,13,0,0,1,4,3,0.571,0,83,47,44,30,56,5.42,4.65,17.1%,9.2%,70,0.32,10,327,290,14,3,3,3,0,4,3,21,4,0,0,6,0.286,0.355,0.459,0.813,130,1261,786
497,Blake Hawksworth\hawksbl01,-0.4,53,2011,28,LAD,NL,49,0,0,0,12,2,5,0.286,0,45,29,24,17,43,4.08,3.84,19.6%,7.8%,91,0.258,6,219,200,8,1,3,0,2,0,3,5,1,0,0,5,0.225,0.286,0.365,0.651,85,877,564
498,Henry Sosa\sosahe01,-0.4,53.1,2011,25,HOU,NL,10,10,0,0,0,3,5,0.375,0,54,31,31,23,38,5.23,4.77,16.5%,10.0%,73,0.301,7,231,199,18,0,1,3,4,2,5,3,3,1,1,3,0.271,0.352,0.467,0.82,130,874,550
499,Kevin Hart\hartke01,-0.4,81,2009,26,TOT,NL,18,14,0,0,3,4,9,0.308,0,97,55,49,44,52,5.44,5.36,13.9%,11.8%,79,0.331,11,374,317,20,2,3,4,3,6,13,16,3,1,0,4,0.306,0.391,0.486,0.877,135,1464,868
500,Mike Wood\woodmi01,-0.4,50.2,2007,27,TEX,AL,21,4,0,0,3,3,2,0.6,0,68,36,30,15,25,5.33,5.69,10.7%,6.4%,86,0.328,9,234,212,16,1,1,4,1,2,5,1,1,0,0,3,0.321,0.373,0.533,0.906,135,886,520
501,Shane Youman\youmash01,-0.4,57.1,2007,27,PIT,NL,16,8,0,0,3,3,5,0.375,0,65,40,38,23,29,5.97,4.77,11.3%,9.0%,73,0.323,5,257,218,16,0,1,4,10,2,5,4,1,0,0,2,0.298,0.372,0.44,0.813,114,949,575
502,Kevin Brown\brownke01,-0.4,73.1,2005,40,NYY,AL,13,13,0,0,0,4,7,0.364,0,107,57,53,19,50,6.5,3.61,14.5%,5.5%,65,0.389,5,346,314,19,1,1,7,3,3,7,10,1,0,0,6,0.341,0.388,0.455,0.843,126,1231,786
503,Sean Douglass\douglse01,-0.4,87.1,2005,26,DET,AL,18,16,0,0,1,5,5,0.5,0,92,57,54,33,55,5.56,4.9,14.7%,8.8%,76,0.293,13,374,333,15,4,2,2,1,5,9,2,4,1,0,2,0.276,0.34,0.462,0.803,115,1459,904
504,Phil Norton\nortoph01,-0.4,65.2,2004,28,CIN,NL,69,0,0,0,14,2,5,0.286,0,71,41,37,38,48,5.07,4.4,16.2%,12.8%,84,0.332,5,296,250,16,2,7,2,4,2,9,2,1,0,0,2,0.284,0.38,0.424,0.804,116,1069,620
505,Trey Hodges\hodgetr01,-0.4,65.2,2003,25,ATL,NL,52,1,0,0,15,3,3,0.5,0,69,38,34,31,66,4.66,4.75,22.3%,10.5%,92,0.317,11,296,257,19,0,7,3,2,3,4,5,1,0,0,7,0.268,0.35,0.471,0.821,117,1145,709
506,Bobby Jones\jonesbo03,-0.4,108,2002,32,SDP,NL,19,18,0,0,1,7,8,0.467,0,134,68,66,21,60,5.5,4.87,12.7%,4.4%,68,0.309,20,474,447,29,5,1,1,3,2,7,6,2,1,0,1,0.3,0.331,0.521,0.852,137,1690,1134
507,John Stephens\stephjo03,-0.4,65,2002,22,BAL,AL,12,11,0,0,0,2,5,0.286,0,68,44,44,22,56,6.09,4.99,19.9%,7.8%,71,0.296,13,281,251,10,1,2,3,1,4,3,5,4,0,0,2,0.271,0.332,0.474,0.806,116,1067,664
508,Mark Gardner\gardnma01,-0.4,91.2,2001,39,SFG,NL,23,15,0,0,2,5,5,0.5,0,93,57,55,34,53,5.4,5.51,13.3%,8.5%,74,0.265,17,398,353,19,4,3,3,4,4,2,8,5,0,0,0,0.263,0.33,0.484,0.814,119,1568,984
509,Scott Kamieniecki\kamiesc01,-0.4,58,2000,36,TOT,ML,52,0,0,0,11,3,4,0.429,2,64,40,36,42,46,5.59,5.79,17.0%,15.5%,87,0.32,9,271,227,14,2,6,1,1,0,10,5,0,0,0,3,0.282,0.396,0.48,0.876,123,1017,582
510,Bill Swift\swiftbi02,-0.4,144.2,1998,36,SEA,AL,29,26,0,0,0,11,9,0.55,0,183,103,94,51,77,5.85,5.23,11.6%,7.7%,78,0.323,21,663,598,49,1,2,10,2,2,19,16,3,1,2,1,0.306,0.369,0.497,0.866,124,,
511,John Burke\burkejo04,-0.4,59,1997,27,COL,NL,17,9,0,0,1,2,5,0.286,0,83,46,43,26,39,6.56,6.28,13.5%,9.0%,79,0.345,13,288,252,17,0,0,6,1,3,4,16,1,0,0,4,0.329,0.401,0.552,0.952,134,,
512,William VanLandingham\vanlawi01,-0.4,89,1997,26,SFG,NL,18,17,0,0,1,4,7,0.364,0,80,56,49,59,52,4.96,5.54,12.9%,14.6%,84,0.246,11,403,337,13,4,3,0,0,7,6,19,3,0,2,9,0.237,0.345,0.398,0.743,102,,
513,Chris Bosio\bosioch01,-0.4,60.2,1996,33,SEA,AL,18,9,0,0,4,4,4,0.5,0,72,44,40,24,39,5.93,4.99,14.0%,8.6%,84,0.32,8,278,241,12,2,1,4,3,6,5,3,2,0,0,1,0.299,0.364,0.465,0.828,108,,
514,Todd Burns\burnsto02,-0.4,95.2,1993,29,TOT,ML,49,5,0,0,13,0,8,0,0,95,57,54,41,45,5.08,5.3,10.7%,9.8%,81,0.26,14,419,366,20,5,9,2,5,5,6,3,3,0,3,3,0.26,0.333,0.456,0.79,115,,
515,Andy Hawkins\hawkian01,-0.4,89.2,1991,31,TOT,AL,19,17,1,0,2,4,6,0.4,0,91,56,55,42,45,5.52,4.87,11.3%,10.5%,71,0.275,10,399,347,16,4,0,5,2,3,2,7,6,0,1,1,0.262,0.348,0.418,0.765,116,,
516,Jay Tibbs\tibbsja01,-0.4,57.2,1990,28,TOT,ML,15,10,0,0,3,3,7,0.3,0,62,36,34,16,27,5.31,4.51,11.1%,6.6%,72,0.283,8,244,224,9,1,1,0,2,2,6,5,2,0,0,2,0.277,0.322,0.433,0.755,113,,
517,Ed Lynch\lynched01,-0.4,110.1,1987,31,CHC,NL,58,8,0,0,19,2,9,0.182,4,130,74,66,48,80,5.38,4.78,16.1%,9.6%,79,0.328,17,498,441,20,7,7,2,6,1,9,4,6,0,0,1,0.295,0.366,0.488,0.853,128,,
518,Steve Engel\engelst01,-0.4,51.2,1985,23,CHC,NL,11,8,1,0,1,1,5,0.167,1,61,36,32,26,29,5.57,5.59,12.2%,11.0%,72,0.305,10,237,205,13,1,1,0,5,1,4,5,2,1,1,2,0.298,0.375,0.517,0.892,143,,
519,Rollie Fingers\fingero01,-0.4,55.1,1985,38,MIL,AL,47,0,0,0,37,1,6,0.143,17,59,33,31,19,24,5.04,4.96,10.0%,7.9%,83,0.27,9,241,217,11,0,5,0,4,1,4,3,1,0,0,1,0.272,0.329,0.447,0.776,110,,
520,Ross Grimsley\grimsro02,-0.4,60,1982,32,BAL,AL,21,0,0,0,3,1,2,0.333,0,65,35,35,22,18,5.25,4.73,7.0%,8.6%,77,0.28,7,257,230,8,1,5,0,3,2,10,1,2,1,0,2,0.283,0.343,0.417,0.76,107,,
521,Randy Jones\jonesra01,-0.4,107.2,1982,32,NYM,NL,28,20,2,1,4,7,10,0.412,0,130,68,55,51,44,4.6,4.76,8.9%,10.3%,80,0.316,11,493,427,18,1,3,4,6,5,13,11,4,2,0,1,0.304,0.38,0.429,0.808,133,,
